student_id,attempt_id,topic,question_difficulty,prior_attempts_count,historical_accuracy,consecutive_errors,days_since_last_review,response_time_sec,handwritten_score,is_correct,needs_remediation
STU_0009,ATT_0009_020,Loss Functions & Optimization,1.0,5,0.4,0,3,26.87,0.9042,1,0
STU_0009,ATT_0009_021,Loss Functions & Optimization,3.0,6,0.5,0,2,96.41,0.759,1,0
STU_0009,ATT_0009_022,Backpropagation & Gradients,3.0,2,0.5,0,12,157.66,0.8111,1,1
STU_0009,ATT_0009_023,Backpropagation & Gradients,1.0,3,0.6667,0,2,90.22,0.258,0,1
STU_0009,ATT_0009_024,Loss Functions & Optimization,3.0,7,0.5714,0,3,105.8,0.8067,1,0
STU_0009,ATT_0009_025,Loss Functions & Optimization,3.0,8,0.625,0,0,87.86,0.4816,0,1
STU_0009,ATT_0009_026,Activation Functions,2.0,2,0.0,2,16,132.33,0.4312,0,1
STU_0009,ATT_0009_027,Convolutional Neural Networks,1.0,1,1.0,0,17,109.84,0.8408,1,1
STU_0009,ATT_0009_028,Convolutional Neural Networks,4.0,2,1.0,0,2,149.59,0.7321,1,1
STU_0009,ATT_0009_029,Matrix Calculus & Linear Algebra,2.0,1,0.0,1,27,131.99,0.2009,0,1
STU_0009,ATT_0009_030,Convolutional Neural Networks,4.0,3,1.0,0,2,145.56,0.7607,1,1
STU_0010,ATT_0010_001,Matrix Calculus & Linear Algebra,5.0,0,0.5,0,1,178.94,0.2434,0,1
STU_0010,ATT_0010_002,Backpropagation & Gradients,2.0,0,0.5,0,3,84.91,0.3086,0,1
STU_0010,ATT_0010_003,Trees & Graph Traversal,4.0,0,0.5,0,5,153.45,0.8724,1,1
STU_0010,ATT_0010_004,Neural Network Architecture,1.0,0,0.5,0,7,81.6,0.7828,1,1
STU_0010,ATT_0010_005,Activation Functions,3.0,0,0.5,0,9,134.53,0.8364,1,1
STU_0010,ATT_0010_006,Regularization & Dropout,4.0,0,0.5,0,10,170.63,0.2365,0,1
STU_0010,ATT_0010_007,Backpropagation & Gradients,1.0,1,0.0,1,8,77.37,0.792,1,1
STU_0010,ATT_0010_008,Matrix Calculus & Linear Algebra,3.0,1,0.0,1,10,133.03,0.9487,1,1
STU_0010,ATT_0010_009,Trees & Graph Traversal,1.0,1,1.0,0,8,105.84,0.8772,1,1
STU_0010,ATT_0010_010,Matrix Calculus & Linear Algebra,2.0,2,0.5,0,3,87.96,0.6834,1,1
STU_0010,ATT_0010_011,Backpropagation & Gradients,5.0,2,0.5,0,3,159.14,0.3003,0,1
STU_0010,ATT_0010_012,Neural Network Architecture,3.0,1,1.0,0,8,163.65,0.2625,0,1
STU_0010,ATT_0010_013,Dynamic Programming,3.0,0,0.5,0,15,132.66,0.4408,0,1
STU_0010,ATT_0010_014,Trees & Graph Traversal,3.0,2,1.0,0,3,147.59,0.8001,1,1
STU_0010,ATT_0010_015,Backpropagation & Gradients,1.0,3,0.3333,1,2,72.08,0.391,0,1
STU_0010,ATT_0010_016,Activation Functions,2.0,1,1.0,0,9,101.23,0.0841,0,1
STU_0010,ATT_0010_017,Trees & Graph Traversal,3.0,3,1.0,0,2,128.29,0.2216,0,1
STU_0010,ATT_0010_018,Trees & Graph Traversal,3.0,4,0.75,1,0,117.57,0.2224,0,1
STU_0010,ATT_0010_019,Dynamic Programming,3.0,1,0.0,1,5,154.08,1.0,1,1
STU_0010,ATT_0010_020,Dynamic Programming,3.0,2,0.5,0,0,112.61,0.7694,1,1
STU_0010,ATT_0010_021,Regularization & Dropout,4.0,1,0.0,1,12,183.9,0.2901,0,1
STU_0010,ATT_0010_022,Matrix Calculus & Linear Algebra,2.0,3,0.6667,0,10,136.29,0.8049,1,1
STU_0010,ATT_0010_023,Loss Functions & Optimization,2.0,0,0.5,0,25,110.1,0.1008,0,1
STU_0010,ATT_0010_024,Activation Functions,1.0,2,0.5,1,7,113.55,1.0,1,1
STU_0010,ATT_0010_025,Trees & Graph Traversal,3.0,5,0.6,2,8,124.04,0.4742,0,1
STU_0010,ATT_0010_026,Activation Functions,1.0,3,0.6667,0,1,98.73,0.8151,1,1
STU_0010,ATT_0010_027,Loss Functions & Optimization,3.0,1,0.0,1,3,132.05,0.321,0,1
STU_0010,ATT_0010_028,Neural Network Architecture,1.0,2,0.5,1,15,109.49,0.1452,0,1
STU_0010,ATT_0010_029,Dynamic Programming,5.0,3,0.6667,0,12,177.78,0.6281,0,1
STU_0010,ATT_0010_030,Regularization & Dropout,5.0,2,0.0,2,12,192.33,0.4814,0,1
STU_0011,ATT_0011_001,Regularization & Dropout,3.0,0,0.5,0,1,90.47,0.8526,1,1
STU_0011,ATT_0011_002,Loss Functions & Optimization,1.0,0,0.5,0,1,67.29,0.7846,1,1
STU_0011,ATT_0011_003,Trees & Graph Traversal,5.0,0,0.5,0,2,149.66,0.524,0,1
STU_0011,ATT_0011_004,Dynamic Programming,3.0,0,0.5,0,3,133.44,0.8902,1,1
STU_0011,ATT_0011_005,Asymptotic Complexity (Big-O),1.0,0,0.5,0,3,82.62,0.9151,1,1
STU_0011,ATT_0011_006,Asymptotic Complexity (Big-O),2.0,1,1.0,0,2,146.57,0.4314,0,1
STU_0011,ATT_0011_007,Matrix Calculus & Linear Algebra,5.0,0,0.5,0,5,213.62,0.2243,0,1
STU_0011,ATT_0011_008,Activation Functions,2.0,0,0.5,0,5,136.16,0.2265,0,1
STU_0011,ATT_0011_009,Asymptotic Complexity (Big-O),3.0,2,0.5,1,1,140.87,0.2762,0,1
STU_0011,ATT_0011_010,Dynamic Programming,4.0,1,1.0,0,5,138.42,0.1493,0,1
STU_0011,ATT_0011_011,Neural Network Architecture,3.0,0,0.5,0,9,156.83,0.7676,1,1
STU_0011,ATT_0011_012,Backpropagation & Gradients,4.0,0,0.5,0,10,171.79,0.2236,0,1
STU_0011,ATT_0011_013,Trees & Graph Traversal,1.0,1,0.0,1,10,105.06,0.6667,1,1
STU_0011,ATT_0011_014,Loss Functions & Optimization,3.0,1,1.0,0,11,135.97,0.4036,0,1
STU_0011,ATT_0011_015,Dynamic Programming,3.0,2,0.5,1,5,122.99,0.6243,0,1
STU_0011,ATT_0011_016,Activation Functions,5.0,1,0.0,1,9,234.66,0.204,0,1
STU_0011,ATT_0011_017,Dynamic Programming,2.0,3,0.3333,2,3,109.59,0.7443,1,1
STU_0011,ATT_0011_018,Trees & Graph Traversal,2.0,2,0.5,0,5,99.85,0.631,0,1
STU_0011,ATT_0011_019,Dynamic Programming,2.0,4,0.5,0,3,123.29,0.1671,0,1
STU_0011,ATT_0011_020,Backpropagation & Gradients,2.0,1,0.0,1,10,116.82,0.3102,0,1
STU_0011,ATT_0011_021,Neural Network Architecture,3.0,1,1.0,0,12,155.7,1.0,1,1
STU_0011,ATT_0011_022,Convolutional Neural Networks,3.0,0,0.5,0,23,139.25,0.3536,0,1
STU_0011,ATT_0011_023,Asymptotic Complexity (Big-O),1.0,3,0.3333,2,17,123.21,0.4085,0,1
STU_0011,ATT_0011_024,Neural Network Architecture,1.0,2,1.0,0,4,80.98,0.2714,0,1
STU_0011,ATT_0011_025,Dynamic Programming,4.0,5,0.4,1,8,138.66,0.199,0,1
STU_0011,ATT_0011_026,Backpropagation & Gradients,4.0,2,0.0,2,9,175.75,0.3363,0,1
STU_0011,ATT_0011_027,Matrix Calculus & Linear Algebra,2.0,1,0.0,1,26,96.46,0.9044,1,1
STU_0011,ATT_0011_028,Loss Functions & Optimization,5.0,2,0.5,1,21,187.88,0.4171,0,1
STU_0011,ATT_0011_029,Regularization & Dropout,4.0,1,1.0,0,34,162.07,0.2784,0,1
STU_0011,ATT_0011_030,Loss Functions & Optimization,4.0,3,0.3333,2,2,149.53,0.7877,1,1
STU_0012,ATT_0012_001,Backpropagation & Gradients,3.0,0,0.5,0,1,94.89,0.7661,1,0
STU_0012,ATT_0012_002,Loss Functions & Optimization,2.0,0,0.5,0,2,80.35,0.7786,1,0
STU_0012,ATT_0012_003,Loss Functions & Optimization,1.0,1,1.0,0,2,58.88,0.3399,0,1
STU_0012,ATT_0012_004,Dynamic Programming,2.0,0,0.5,0,5,96.51,0.3975,0,1
STU_0012,ATT_0012_005,Asymptotic Complexity (Big-O),3.0,0,0.5,0,5,139.7,0.9742,1,0
STU_0012,ATT_0012_006,Loss Functions & Optimization,1.0,2,0.5,1,3,71.8,1.0,1,0
STU_0012,ATT_0012_007,Dynamic Programming,1.0,1,0.0,1,3,42.32,0.8504,1,0
STU_0012,ATT_0012_008,Dynamic Programming,2.0,2,0.5,0,2,97.39,0.6066,0,1
STU_0012,ATT_0012_009,Asymptotic Complexity (Big-O),3.0,1,1.0,0,7,104.0,0.9595,1,0
STU_0012,ATT_0012_010,Backpropagation & Gradients,3.0,1,1.0,0,13,108.03,0.9586,1,1
STU_0012,ATT_0012_011,Convolutional Neural Networks,1.0,0,0.5,0,14,102.73,0.4463,0,1
STU_0012,ATT_0012_012,Trees & Graph Traversal,3.0,0,0.5,0,14,116.83,0.2468,0,1
STU_0012,ATT_0012_013,Dynamic Programming,2.0,3,0.3333,1,6,86.47,0.2967,0,1
STU_0012,ATT_0012_014,Loss Functions & Optimization,4.0,3,0.6667,0,10,156.04,0.9909,1,0
STU_0012,ATT_0012_015,Activation Functions,3.0,0,0.5,0,18,134.31,0.4327,0,1
STU_0012,ATT_0012_016,Trees & Graph Traversal,3.0,1,0.0,1,4,129.6,0.3223,0,1
STU_0012,ATT_0012_017,Matrix Calculus & Linear Algebra,5.0,0,0.5,0,19,180.7,0.1111,0,1
STU_0012,ATT_0012_018,Neural Network Architecture,3.0,0,0.5,0,19,105.99,0.1325,0,1
STU_0012,ATT_0012_019,Regularization & Dropout,4.0,0,0.5,0,19,156.56,0.4663,0,1
STU_0012,ATT_0012_020,Neural Network Architecture,2.0,1,0.0,1,0,86.92,0.8685,1,0
STU_0012,ATT_0012_021,Neural Network Architecture,3.0,2,0.5,0,0,105.07,0.8004,1,0
STU_0012,ATT_0012_022,Asymptotic Complexity (Big-O),3.0,2,1.0,0,7,103.05,0.8147,1,0
STU_0012,ATT_0012_023,Trees & Graph Traversal,5.0,2,0.0,2,3,182.83,0.5797,0,1
STU_0012,ATT_0012_024,Matrix Calculus & Linear Algebra,5.0,1,0.0,1,2,131.02,0.8947,1,0
STU_0012,ATT_0012_025,Neural Network Architecture,3.0,3,0.6667,0,4,105.74,0.9143,1,0
STU_0012,ATT_0012_026,Loss Functions & Optimization,2.0,4,0.75,0,8,87.21,0.7813,1,0
STU_0012,ATT_0012_027,Matrix Calculus & Linear Algebra,2.0,2,0.5,0,4,80.69,1.0,1,0
STU_0012,ATT_0012_028,Backpropagation & Gradients,4.0,2,1.0,0,12,143.88,1.0,1,1
STU_0012,ATT_0012_029,Dynamic Programming,2.0,4,0.25,2,10,105.64,0.1888,0,1
STU_0012,ATT_0012_030,Regularization & Dropout,4.0,1,0.0,1,7,146.8,0.6351,0,1
STU_0013,ATT_0013_001,Convolutional Neural Networks,4.0,0,0.5,0,1,176.79,0.2657,0,1
STU_0013,ATT_0013_002,Dynamic Programming,3.0,0,0.5,0,3,91.21,0.6964,1,0
STU_0013,ATT_0013_003,Regularization & Dropout,4.0,0,0.5,0,3,158.16,0.1864,0,0
STU_0013,ATT_0013_004,Asymptotic Complexity (Big-O),1.0,0,0.5,0,3,78.37,0.2053,0,1
STU_0013,ATT_0013_005,Matrix Calculus & Linear Algebra,3.0,0,0.5,0,3,139.19,0.2657,0,1
STU_0013,ATT_0013_006,Neural Network Architecture,1.0,0,0.5,0,4,85.01,0.5333,0,1
STU_0013,ATT_0013_007,Neural Network Architecture,1.0,1,0.0,1,1,85.74,0.8828,1,1
STU_0013,ATT_0013_008,Loss Functions & Optimization,1.0,0,0.5,0,5,87.17,0.8651,1,0
STU_0013,ATT_0013_009,Backpropagation & Gradients,2.0,0,0.5,0,7,124.15,0.7704,1,1
STU_0013,ATT_0013_010,Convolutional Neural Networks,5.0,1,0.0,1,7,192.18,0.3859,0,1
STU_0013,ATT_0013_011,Neural Network Architecture,1.0,2,0.5,0,3,97.85,0.8782,1,1
STU_0013,ATT_0013_012,Backpropagation & Gradients,2.0,1,1.0,0,1,108.55,0.8367,1,1
STU_0013,ATT_0013_013,Activation Functions,2.0,0,0.5,0,9,139.01,0.1828,0,1
STU_0013,ATT_0013_014,Asymptotic Complexity (Big-O),3.0,1,0.0,1,8,144.88,0.9124,1,1
STU_0013,ATT_0013_015,Neural Network Architecture,4.0,3,0.6667,0,5,142.81,0.5098,0,1
STU_0013,ATT_0013_016,Convolutional Neural Networks,4.0,2,0.0,2,7,158.0,0.4183,0,1
STU_0013,ATT_0013_017,Activation Functions,1.0,1,0.0,1,7,108.79,0.0967,0,1
STU_0013,ATT_0013_018,Regularization & Dropout,1.0,1,0.0,1,15,109.53,0.3904,0,1
STU_0013,ATT_0013_019,Matrix Calculus & Linear Algebra,5.0,1,0.0,1,15,198.03,0.4066,0,1
STU_0013,ATT_0013_020,Asymptotic Complexity (Big-O),2.0,2,0.5,0,8,108.95,0.944,1,1
STU_0013,ATT_0013_021,Dynamic Programming,2.0,1,1.0,0,18,102.88,0.334,0,1
STU_0013,ATT_0013_022,Loss Functions & Optimization,4.0,1,1.0,0,18,176.85,0.1965,0,1
STU_0013,ATT_0013_023,Regularization & Dropout,2.0,2,0.0,2,7,93.19,0.9685,1,1
STU_0013,ATT_0013_024,Regularization & Dropout,4.0,3,0.3333,0,1,140.34,0.2885,0,0
STU_0013,ATT_0013_025,Dynamic Programming,2.0,2,0.5,1,6,84.26,0.8264,1,0
STU_0013,ATT_0013_026,Activation Functions,4.0,2,0.0,2,13,187.26,0.2538,0,1
STU_0013,ATT_0013_027,Dynamic Programming,4.0,3,0.6667,0,2,124.08,0.2349,0,0
STU_0013,ATT_0013_028,Backpropagation & Gradients,1.0,2,1.0,0,21,100.8,0.8125,1,1
STU_0013,ATT_0013_029,Trees & Graph Traversal,1.0,0,0.5,0,31,101.91,0.3545,0,1
STU_0013,ATT_0013_030,Trees & Graph Traversal,1.0,1,0.0,1,1,99.53,0.3295,0,1
STU_0014,ATT_0014_001,Convolutional Neural Networks,4.0,0,0.5,0,1,136.14,0.9058,1,1
STU_0014,ATT_0014_002,Convolutional Neural Networks,3.0,1,1.0,0,2,123.19,0.4375,0,1
STU_0014,ATT_0014_003,Matrix Calculus & Linear Algebra,3.0,0,0.5,0,4,132.27,0.3784,0,1
STU_0014,ATT_0014_004,Backpropagation & Gradients,4.0,0,0.5,0,5,190.42,0.4258,0,1
STU_0014,ATT_0014_005,Loss Functions & Optimization,1.0,0,0.5,0,7,94.3,0.4835,0,1
STU_0014,ATT_0014_006,Backpropagation & Gradients,1.0,1,0.0,1,3,95.75,0.3729,0,1
STU_0014,ATT_0014_007,Dynamic Programming,1.0,0,0.5,0,10,93.71,0.8815,1,1
STU_0014,ATT_0014_008,Neural Network Architecture,1.0,0,0.5,0,11,115.11,0.7933,1,1
STU_0014,ATT_0014_009,Dynamic Programming,2.0,1,1.0,0,3,134.65,0.8312,1,1
STU_0014,ATT_0014_010,Activation Functions,3.0,0,0.5,0,14,156.37,0.4634,0,1
STU_0014,ATT_0014_011,Neural Network Architecture,3.0,1,1.0,0,3,110.53,0.3299,0,1
STU_0014,ATT_0014_012,Matrix Calculus & Linear Algebra,1.0,1,0.0,1,12,106.82,0.844,1,1
STU_0014,ATT_0014_013,Neural Network Architecture,3.0,2,0.5,1,4,180.35,0.2885,0,1
STU_0014,ATT_0014_014,Convolutional Neural Networks,3.0,2,0.5,1,15,161.34,0.3037,0,1
STU_0014,ATT_0014_015,Activation Functions,2.0,1,0.0,1,5,149.73,0.302,0,1
STU_0014,ATT_0014_016,Dynamic Programming,4.0,2,1.0,0,6,184.86,0.546,0,1
STU_0014,ATT_0014_017,Backpropagation & Gradients,2.0,2,0.0,2,13,133.16,0.299,0,1
STU_0014,ATT_0014_018,Loss Functions & Optimization,1.0,1,0.0,1,14,107.41,0.3034,0,1
STU_0014,ATT_0014_019,Matrix Calculus & Linear Algebra,3.0,2,0.5,0,6,144.71,0.8165,1,1
STU_0014,ATT_0014_020,Trees & Graph Traversal,4.0,0,0.5,0,23,182.29,0.8882,1,1
STU_0014,ATT_0014_021,Regularization & Dropout,3.0,0,0.5,0,25,158.73,0.3523,0,1
STU_0014,ATT_0014_022,Matrix Calculus & Linear Algebra,3.0,3,0.6667,0,4,150.8,0.2415,0,1
STU_0014,ATT_0014_023,Regularization & Dropout,1.0,1,0.0,1,2,112.83,0.9392,1,1
STU_0014,ATT_0014_024,Asymptotic Complexity (Big-O),1.0,0,0.5,0,28,120.45,0.2387,0,1
STU_0014,ATT_0014_025,Convolutional Neural Networks,3.0,3,0.3333,2,10,151.45,0.4515,0,1
STU_0014,ATT_0014_026,Loss Functions & Optimization,4.0,2,0.0,2,8,187.21,0.3725,0,1
STU_0014,ATT_0014_027,Asymptotic Complexity (Big-O),3.0,1,0.0,1,1,149.88,0.3538,0,1
STU_0014,ATT_0014_028,Regularization & Dropout,2.0,2,0.5,0,3,116.23,0.8202,1,1
STU_0014,ATT_0014_029,Dynamic Programming,4.0,3,0.6667,1,12,159.09,0.387,0,1
STU_0014,ATT_0014_030,Neural Network Architecture,2.0,3,0.3333,2,15,123.62,0.42,0,1
STU_0015,ATT_0015_001,Convolutional Neural Networks,3.0,0,0.5,0,1,114.34,0.3923,0,1
STU_0015,ATT_0015_002,Activation Functions,2.0,0,0.5,0,2,120.32,0.9248,1,0
STU_0015,ATT_0015_003,Dynamic Programming,2.0,0,0.5,0,3,113.76,0.3572,0,1
STU_0015,ATT_0015_004,Convolutional Neural Networks,3.0,1,0.0,1,4,126.76,0.3785,0,1
STU_0015,ATT_0015_005,Regularization & Dropout,2.0,0,0.5,0,6,96.29,0.354,0,1
STU_0015,ATT_0015_006,Backpropagation & Gradients,4.0,0,0.5,0,7,153.14,1.0,1,1
STU_0015,ATT_0015_007,Neural Network Architecture,3.0,0,0.5,0,9,131.84,0.3959,0,1
STU_0015,ATT_0015_008,Matrix Calculus & Linear Algebra,4.0,0,0.5,0,9,164.55,0.555,0,1
STU_0015,ATT_0015_009,Trees & Graph Traversal,4.0,0,0.5,0,9,146.4,1.0,1,1
STU_0015,ATT_0015_010,Convolutional Neural Networks,2.0,2,0.0,2,5,103.24,1.0,1,1
STU_0015,ATT_0015_011,Neural Network Architecture,3.0,1,0.0,1,3,102.04,0.7095,1,1
STU_0015,ATT_0015_012,Backpropagation & Gradients,5.0,1,1.0,0,5,149.8,0.074,0,0
STU_0015,ATT_0015_013,Backpropagation & Gradients,5.0,2,0.5,1,0,161.48,0.4231,0,0
STU_0015,ATT_0015_014,Matrix Calculus & Linear Algebra,5.0,1,0.0,1,3,162.19,0.7715,1,0
STU_0015,ATT_0015_015,Trees & Graph Traversal,3.0,1,1.0,0,3,116.2,0.7995,1,0
STU_0015,ATT_0015_016,Asymptotic Complexity (Big-O),5.0,0,0.5,0,14,203.46,0.5617,0,1
STU_0015,ATT_0015_017,Loss Functions & Optimization,3.0,0,0.5,0,15,143.27,0.1621,0,1
STU_0015,ATT_0015_018,Asymptotic Complexity (Big-O),1.0,1,0.0,1,3,89.36,0.7394,1,1
STU_0015,ATT_0015_019,Convolutional Neural Networks,3.0,3,0.3333,0,9,113.55,0.9699,1,1
STU_0015,ATT_0015_020,Loss Functions & Optimization,2.0,1,0.0,1,5,127.92,0.0832,0,1
STU_0015,ATT_0015_021,Convolutional Neural Networks,2.0,4,0.5,0,3,98.43,1.0,1,0
STU_0015,ATT_0015_022,Regularization & Dropout,1.0,1,0.0,1,17,107.2,0.2403,0,1
STU_0015,ATT_0015_023,Loss Functions & Optimization,2.0,2,0.0,2,3,98.51,0.9479,1,1
STU_0015,ATT_0015_024,Dynamic Programming,4.0,1,0.0,1,22,156.73,0.1907,0,1
STU_0015,ATT_0015_025,Activation Functions,2.0,1,1.0,0,23,102.71,1.0,1,1
STU_0015,ATT_0015_026,Asymptotic Complexity (Big-O),3.0,2,0.5,0,8,105.64,0.422,0,1
STU_0015,ATT_0015_027,Neural Network Architecture,5.0,2,0.5,0,13,174.22,0.945,1,1
STU_0015,ATT_0015_028,Dynamic Programming,1.0,2,0.0,2,2,61.28,0.9513,1,1
STU_0015,ATT_0015_029,Loss Functions & Optimization,5.0,3,0.3333,0,6,197.73,0.2968,0,1
STU_0015,ATT_0015_030,Regularization & Dropout,5.0,2,0.0,2,8,166.24,0.4499,0,1
STU_0016,ATT_0016_001,Matrix Calculus & Linear Algebra,2.0,0,0.5,0,1,98.47,0.9649,1,0
STU_0016,ATT_0016_002,Loss Functions & Optimization,1.0,0,0.5,0,3,81.6,1.0,1,0
STU_0016,ATT_0016_003,Loss Functions & Optimization,3.0,1,1.0,0,2,133.85,0.881,1,0
STU_0016,ATT_0016_004,Convolutional Neural Networks,3.0,0,0.5,0,7,132.46,0.9221,1,1
STU_0016,ATT_0016_005,Activation Functions,5.0,0,0.5,0,8,186.67,0.3046,0,1
STU_0016,ATT_0016_006,Loss Functions & Optimization,3.0,2,1.0,0,5,125.18,0.8239,1,0
STU_0016,ATT_0016_007,Trees & Graph Traversal,5.0,0,0.5,0,12,138.8,0.4523,0,0
STU_0016,ATT_0016_008,Neural Network Architecture,1.0,0,0.5,0,12,72.17,0.8365,1,1
STU_0016,ATT_0016_009,Neural Network Architecture,3.0,1,1.0,0,1,117.25,0.9748,1,0
STU_0016,ATT_0016_010,Backpropagation & Gradients,3.0,0,0.5,0,13,121.04,1.0,1,1
STU_0016,ATT_0016_011,Asymptotic Complexity (Big-O),5.0,0,0.5,0,15,209.72,0.522,0,1
STU_0016,ATT_0016_012,Asymptotic Complexity (Big-O),3.0,1,0.0,1,1,113.6,0.906,1,0
STU_0016,ATT_0016_013,Matrix Calculus & Linear Algebra,5.0,1,1.0,0,16,177.94,0.3099,0,1
STU_0016,ATT_0016_014,Regularization & Dropout,3.0,0,0.5,0,18,143.74,0.9179,1,1
STU_0016,ATT_0016_015,Neural Network Architecture,2.0,2,1.0,0,5,76.98,0.815,1,0
STU_0016,ATT_0016_016,Activation Functions,2.0,1,0.0,1,10,128.39,0.1571,0,1
STU_0016,ATT_0016_017,Asymptotic Complexity (Big-O),1.0,2,0.5,0,4,73.62,0.8528,1,1
STU_0016,ATT_0016_018,Backpropagation & Gradients,2.0,1,1.0,0,9,120.61,0.1778,0,1
STU_0016,ATT_0016_019,Dynamic Programming,3.0,0,0.5,0,23,185.72,0.2034,0,1
STU_0016,ATT_0016_020,Convolutional Neural Networks,2.0,1,1.0,0,18,139.5,0.4587,0,1
STU_0016,ATT_0016_021,Neural Network Architecture,2.0,3,1.0,0,7,101.74,0.4584,0,1
STU_0016,ATT_0016_022,Loss Functions & Optimization,4.0,3,1.0,0,16,173.92,0.4546,0,1
STU_0016,ATT_0016_023,Neural Network Architecture,3.0,4,0.75,1,2,95.4,0.5257,0,1
STU_0016,ATT_0016_024,Dynamic Programming,3.0,1,0.0,1,4,132.07,0.109,0,1
STU_0016,ATT_0016_025,Activation Functions,3.0,2,0.0,2,10,159.7,1.0,1,1
STU_0016,ATT_0016_026,Trees & Graph Traversal,3.0,1,0.0,1,16,111.79,0.6923,1,1
STU_0016,ATT_0016_027,Backpropagation & Gradients,2.0,2,0.5,1,6,114.83,0.8467,1,1
STU_0016,ATT_0016_028,Trees & Graph Traversal,2.0,2,0.5,0,2,93.77,0.9481,1,0
STU_0016,ATT_0016_029,Trees & Graph Traversal,1.0,3,0.6667,0,1,63.42,0.8591,1,0
STU_0016,ATT_0016_030,Asymptotic Complexity (Big-O),2.0,3,0.6667,0,11,122.36,0.3096,0,1
STU_0017,ATT_0017_001,Regularization & Dropout,1.0,0,0.5,0,1,53.84,0.9779,1,0
STU_0017,ATT_0017_002,Backpropagation & Gradients,3.0,0,0.5,0,2,69.54,0.3564,0,1
STU_0017,ATT_0017_003,Matrix Calculus & Linear Algebra,5.0,0,0.5,0,2,111.39,0.4713,0,0
STU_0017,ATT_0017_004,Activation Functions,4.0,0,0.5,0,4,130.51,0.8696,1,0
STU_0017,ATT_0017_005,Asymptotic Complexity (Big-O),2.0,0,0.5,0,5,91.21,0.8307,1,0
STU_0017,ATT_0017_006,Convolutional Neural Networks,2.0,0,0.5,0,7,110.62,0.9508,1,1
STU_0017,ATT_0017_007,Neural Network Architecture,1.0,0,0.5,0,7,73.65,0.8975,1,0
STU_0017,ATT_0017_008,Dynamic Programming,4.0,0,0.5,0,8,187.17,0.3762,0,1
STU_0017,ATT_0017_009,Dynamic Programming,1.0,1,0.0,1,2,73.7,0.6478,1,0
STU_0017,ATT_0017_010,Loss Functions & Optimization,2.0,0,0.5,0,11,89.33,0.9776,1,1
STU_0017,ATT_0017_011,Regularization & Dropout,3.0,1,1.0,0,11,124.89,1.0,1,0
STU_0017,ATT_0017_012,Matrix Calculus & Linear Algebra,2.0,1,0.0,1,12,91.73,0.8906,1,0
STU_0017,ATT_0017_013,Asymptotic Complexity (Big-O),1.0,1,1.0,0,11,51.17,0.8063,1,0
STU_0017,ATT_0017_014,Dynamic Programming,3.0,2,0.5,0,8,108.25,1.0,1,0
STU_0017,ATT_0017_015,Matrix Calculus & Linear Algebra,2.0,2,0.5,0,6,91.97,0.9815,1,0
STU_0017,ATT_0017_016,Neural Network Architecture,3.0,1,1.0,0,14,120.14,0.4032,0,1
STU_0017,ATT_0017_017,Asymptotic Complexity (Big-O),1.0,2,1.0,0,5,61.53,0.9892,1,0
STU_0017,ATT_0017_018,Convolutional Neural Networks,4.0,1,1.0,0,16,168.46,0.4128,0,1
STU_0017,ATT_0017_019,Convolutional Neural Networks,2.0,2,0.5,1,2,101.95,0.915,1,0
STU_0017,ATT_0017_020,Trees & Graph Traversal,4.0,0,0.5,0,25,171.89,0.31,0,1
STU_0017,ATT_0017_021,Regularization & Dropout,4.0,2,1.0,0,15,145.44,0.4001,0,0
STU_0017,ATT_0017_022,Activation Functions,1.0,1,1.0,0,23,88.04,0.7903,1,1
STU_0017,ATT_0017_023,Regularization & Dropout,2.0,3,0.6667,1,1,54.99,0.8193,1,0
STU_0017,ATT_0017_024,Regularization & Dropout,3.0,4,0.75,0,1,81.27,0.0685,0,1
STU_0017,ATT_0017_025,Activation Functions,2.0,2,1.0,0,4,91.75,0.8613,1,0
STU_0017,ATT_0017_026,Loss Functions & Optimization,1.0,1,1.0,0,22,84.24,0.8617,1,1
STU_0017,ATT_0017_027,Neural Network Architecture,2.0,2,0.5,1,13,110.68,0.8904,1,0
STU_0017,ATT_0017_028,Matrix Calculus & Linear Algebra,3.0,3,0.6667,0,14,112.21,0.5508,0,1
STU_0017,ATT_0017_029,Activation Functions,3.0,3,1.0,0,3,75.67,0.8079,1,0
STU_0017,ATT_0017_030,Regularization & Dropout,4.0,5,0.6,1,5,116.79,0.4312,0,0
STU_0018,ATT_0018_001,Backpropagation & Gradients,3.0,0,0.5,0,1,82.66,0.9702,1,0
STU_0018,ATT_0018_002,Matrix Calculus & Linear Algebra,3.0,0,0.5,0,1,121.93,0.2869,0,1
STU_0018,ATT_0018_003,Regularization & Dropout,3.0,0,0.5,0,1,117.11,0.9527,1,0
STU_0018,ATT_0018_004,Convolutional Neural Networks,3.0,0,0.5,0,2,91.58,0.7433,1,0
STU_0018,ATT_0018_005,Convolutional Neural Networks,4.0,1,1.0,0,2,106.58,0.956,1,0
STU_0018,ATT_0018_006,Convolutional Neural Networks,4.0,2,1.0,0,1,84.96,0.8293,1,0
STU_0018,ATT_0018_007,Regularization & Dropout,3.0,1,1.0,0,5,120.93,0.4034,0,1
STU_0018,ATT_0018_008,Trees & Graph Traversal,2.0,0,0.5,0,6,122.53,0.8904,1,0
STU_0018,ATT_0018_009,Regularization & Dropout,1.0,2,0.5,1,0,70.52,0.939,1,0
